age,decile1,decile3,fam_inc,lsat,cluster,fulltime,gender_male,race1_asian,race1_black,race1_hisp,race1_other,race1_white,bar_True
0.6060606,0.7777778,0.44444445,0.75,0.6216216,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.6666667,0.11111111,0.75,0.7297297,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.44444445,0.6666667,0.75,0.7027027,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.90909094,0.6666667,0.7777778,0.75,0.8648649,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.33333334,0.33333334,0.5,0.35135135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.90909094,0.22222222,0.33333334,0.5,0.6486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7121212,0.44444445,0.5555556,0.5,0.6486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.75757575,0.5555556,0.7777778,0.75,0.8378378,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.90909094,0.22222222,0.0,0.5,0.6216216,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8939394,0.11111111,0.11111111,0.5,0.6756757,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.7777778,0.6666667,0.75,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,1.0,1.0,0.75,0.7837838,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,1.0,0.75,0.7837838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.11111111,0.33333334,1.0,0.6756757,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8939394,1.0,0.8888889,0.75,0.4864865,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,0.44444445,0.44444445,0.5,0.5135135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8787879,0.33333334,0.5555556,0.75,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.44444445,0.75,0.5675676,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,0.0,0.11111111,0.75,0.5945946,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8939394,0.6666667,0.5555556,0.75,0.6216216,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.33333334,0.44444445,1.0,0.8108108,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.5555556,0.22222222,0.5,0.5135135,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,0.7777778,0.6666667,0.5,0.5945946,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,1.0,0.44444445,0.75,0.7567568,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.22222222,0.22222222,0.25,0.5945946,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7121212,1.0,1.0,0.75,0.7567568,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.0,0.0,0.75,0.7837838,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8636364,0.22222222,0.11111111,0.25,0.7297297,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.90909094,0.5555556,0.5555556,0.75,0.527027,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,1.0,1.0,1.0,0.8243243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.8888889,1.0,0.5,0.6756757,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8787879,0.8888889,0.5555556,0.75,0.7297297,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.44444445,0.22222222,0.75,0.5945946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.33333334,0.75,0.7297297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.5555556,0.75,0.8918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.22222222,0.11111111,0.5,0.45945945,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75757575,1.0,1.0,0.5,0.8648649,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,0.6666667,0.8888889,1.0,0.8648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.7777778,0.7777778,0.5,0.7837838,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.5555556,0.22222222,0.5,0.4189189,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.969697,0.6666667,0.6666667,0.75,0.8108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.11111111,0.0,1.0,0.5405405,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.33333334,0.5555556,0.75,1.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.11111111,0.22222222,0.75,0.8378378,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.77272725,0.33333334,0.33333334,0.5,0.5945946,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.6666667,0.7777778,0.25,0.8378378,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.44444445,0.44444445,0.5,0.44594595,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8181818,0.22222222,0.11111111,0.25,0.5405405,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8939394,0.33333334,0.33333334,0.25,0.7297297,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.5555556,0.7777778,0.75,0.5675676,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.5555556,0.33333334,0.25,0.6216216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666667,0.44444445,0.6666667,0.75,0.8108108,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.5555556,0.11111111,0.75,0.6216216,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.77272725,0.0,0.22222222,0.5,0.8108108,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.0,0.0,0.25,0.9189189,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8636364,0.11111111,0.11111111,0.5,0.45945945,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8939394,0.7777778,0.5555556,0.75,0.7027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.22222222,0.22222222,0.5,0.5675676,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.33333334,0.44444445,0.75,0.7297297,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.33333334,0.33333334,0.75,0.8378378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.44444445,0.22222222,0.75,0.7432432,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.57575756,0.8888889,0.7777778,0.75,0.9189189,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,0.6666667,0.5555556,0.25,0.8378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.11111111,0.11111111,0.5,0.7567568,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.77272725,0.11111111,0.11111111,0.75,0.6486486,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.7777778,0.6666667,0.75,0.7027027,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.75757575,0.33333334,0.11111111,0.5,0.16216215,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8939394,0.7777778,0.7777778,0.75,0.8378378,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.22222222,0.11111111,0.75,0.5405405,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.72727275,0.44444445,0.44444445,0.5,0.4864865,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8939394,0.6666667,0.44444445,0.5,0.6216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.6666667,0.7777778,0.5,0.6216216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.11111111,0.11111111,0.25,0.3783784,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8636364,0.7777778,0.7777778,0.75,0.8378378,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.11111111,0.22222222,0.75,0.6216216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,0.8888889,0.8888889,0.75,0.8918919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6969697,0.5555556,0.5555556,0.5,0.7837838,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.90909094,1.0,1.0,0.75,0.8378378,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.93939394,0.7777778,0.6666667,0.5,0.5405405,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8030303,0.5555556,0.44444445,0.75,0.4864865,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.0,0.0,0.75,0.45135137,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8939394,0.22222222,0.33333334,0.75,0.6486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.8888889,0.8888889,0.75,0.6486486,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,1.0,0.8888889,0.75,0.7027027,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.11111111,0.0,0.75,0.7567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.72727275,0.6666667,0.8888889,0.25,0.7567568,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,1.0,0.5,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.90909094,0.22222222,0.0,1.0,0.6486486,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,0.7777778,0.5,0.9459459,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.22222222,0.22222222,0.5,0.3918919,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8181818,0.8888889,0.7777778,1.0,0.7567568,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.5555556,0.33333334,1.0,0.7297297,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.7777778,0.6666667,0.0,0.7837838,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8787879,0.8888889,0.6666667,0.25,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.44444445,0.7777778,0.75,0.8648649,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,1.0,0.8888889,0.25,0.5675676,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.5555556,0.5555556,1.0,0.8378378,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7121212,0.7777778,0.8888889,0.5,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.11111111,0.75,0.527027,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,1.0,0.25,0.5945946,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.44444445,0.33333334,1.0,0.8108108,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.5555556,0.33333334,0.75,0.4864865,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8787879,0.22222222,0.0,0.75,0.6216216,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.77272725,0.7777778,0.8888889,0.75,0.8648649,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8030303,0.22222222,0.44444445,0.5,0.6756757,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8939394,0.33333334,0.22222222,0.75,0.8108108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.74242425,0.0,0.22222222,0.25,0.6756757,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.44444445,0.44444445,1.0,0.6216216,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.77272725,0.5555556,0.33333334,0.5,0.5675676,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,0.8888889,0.75,0.5675676,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.5555556,0.44444445,0.75,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8181818,1.0,1.0,0.5,0.5405405,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.92424244,0.8888889,0.8888889,0.75,0.8378378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8939394,0.11111111,0.11111111,1.0,0.5675676,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.33333334,0.22222222,0.75,0.6216216,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.7777778,0.8888889,0.75,0.7297297,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.8888889,1.0,0.5,0.8108108,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,1.0,1.0,1.0,0.972973,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.5555556,0.5555556,0.5,0.5216216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8939394,0.0,0.0,0.5,0.4864865,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8939394,0.44444445,0.33333334,0.75,0.43243244,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.5555556,0.44444445,0.25,0.7432432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.8888889,0.8888889,0.75,0.9459459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.22222222,0.75,0.7027027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6969697,1.0,1.0,0.25,0.7567568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8181818,0.0,0.0,0.5,0.43243244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.6666667,0.7777778,0.75,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.33333334,0.75,0.7297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.11111111,0.11111111,0.75,0.6486486,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8484849,0.11111111,0.22222222,0.75,0.6216216,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.7777778,0.5555556,0.25,0.527027,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.5555556,0.5555556,1.0,0.43243244,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8484849,1.0,0.8888889,0.75,0.7837838,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,1.0,0.8888889,0.5,0.45945945,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,0.7777778,0.5555556,0.5,0.4054054,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8787879,0.5555556,0.33333334,0.75,0.7297297,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.72727275,0.7777778,0.8888889,0.75,0.5675676,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8787879,0.0,0.0,0.75,0.5135135,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8181818,0.0,0.0,0.5,0.5810811,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8787879,0.44444445,0.33333334,0.75,0.6486486,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.74242425,0.33333334,0.7777778,0.75,0.7297297,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,0.8888889,0.75,0.7837838,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,0.7777778,0.11111111,0.5,0.6027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,1.0,1.0,0.5,0.5540541,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,0.7777778,1.0,0.7837838,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.74242425,0.8888889,0.8888889,1.0,0.9459459,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.95454544,0.11111111,0.11111111,0.25,0.4864865,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8939394,0.33333334,0.44444445,0.75,0.8918919,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.77272725,0.8888889,0.8888889,0.75,0.9459459,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,1.0,0.5,0.6486486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.90909094,0.5555556,1.0,0.5,0.4189189,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6515151,0.22222222,0.0,0.5,0.6486486,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.11111111,0.33333334,0.5,0.7837838,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.90909094,1.0,1.0,0.5,0.7297297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.44444445,0.6666667,1.0,0.9189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8030303,0.5555556,0.22222222,0.5,0.8918919,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.44444445,0.44444445,0.5,0.527027,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92424244,0.11111111,0.11111111,0.5,0.5675676,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8939394,1.0,1.0,0.5,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.7777778,0.75,0.5675676,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8787879,0.0,0.0,0.75,0.45945945,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8787879,1.0,0.8888889,0.75,0.7837838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.7777778,0.7777778,1.0,0.8648649,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.6666667,0.5,0.5675676,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8181818,0.7777778,0.5555556,0.5,0.45945945,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.22222222,0.22222222,0.5,0.5945946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8030303,0.44444445,0.5555556,0.5,0.8378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.6666667,0.7777778,0.75,0.7837838,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.0,0.0,0.5,0.6081081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8181818,0.0,0.22222222,1.0,0.45945945,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.72727275,0.7777778,0.6666667,0.75,0.7297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8181818,0.6666667,0.5555556,0.75,0.8918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.969697,0.0,0.0,0.25,0.7837838,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8787879,0.6666667,0.7777778,0.5,0.9459459,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.969697,0.22222222,0.0,0.5,0.5675676,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8787879,0.0,0.11111111,0.75,0.9459459,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8030303,0.11111111,0.11111111,0.5,0.4054054,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8787879,0.33333334,0.22222222,0.5,0.6081081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8787879,0.7777778,0.6666667,1.0,0.8378378,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.33333334,0.6666667,0.5,0.7837838,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6363636,0.0,0.0,0.5,0.5405405,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,0.44444445,0.6666667,0.5,0.6081081,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.77272725,0.7777778,0.11111111,0.75,0.7027027,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.5555556,0.6666667,1.0,0.6486486,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.95454544,0.11111111,0.11111111,0.25,0.5675676,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8939394,0.44444445,0.44444445,0.75,0.4864865,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8333333,0.8888889,0.8888889,0.5,0.6756757,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8636364,1.0,0.8888889,0.75,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.5555556,0.33333334,0.25,0.7837838,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,1.0,0.44444445,0.5,0.5675676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.11111111,0.0,0.5,0.4864865,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8787879,0.6666667,0.7777778,0.75,0.45945945,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.44444445,0.44444445,0.75,0.9189189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.5555556,0.33333334,0.75,0.7027027,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,1.0,1.0,0.75,0.8918919,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8333333,1.0,0.8888889,0.5,0.8918919,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7878788,0.33333334,0.33333334,0.5,0.7297297,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6666667,0.11111111,0.22222222,0.25,0.5945946,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.95454544,0.0,0.33333334,0.0,0.45945945,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8333333,0.5555556,0.7777778,0.5,0.7567568,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.44444445,0.33333334,0.5,0.5810811,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.90909094,0.44444445,0.44444445,0.75,0.6216216,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.5555556,0.44444445,0.0,0.6081081,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,0.7777778,0.5,0.6081081,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.969697,0.8888889,0.7777778,0.5,0.5135135,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.5555556,0.7777778,0.75,0.8378378,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.22222222,0.11111111,0.5,0.7837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.8888889,0.7777778,0.75,0.8108108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.6666667,0.33333334,0.75,0.6081081,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8787879,1.0,0.8888889,0.75,0.8108108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,0.7777778,0.6666667,0.75,0.5675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.6666667,0.6666667,0.75,0.6486486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.11111111,0.0,0.75,0.5135135,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8939394,0.44444445,0.7777778,0.5,0.6486486,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8939394,0.7777778,0.7777778,0.5,0.7837838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8787879,1.0,1.0,0.5,0.5405405,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.75757575,1.0,1.0,0.5,0.9459459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.75757575,0.22222222,0.11111111,0.5,0.6756757,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8484849,0.22222222,0.11111111,0.75,0.7297297,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
